year,tree,species,z,x_coord,y_coord,dbh_cm,height_m,notes,model_ht,site,species_matched,wood_density,agb,circ,calcDBH,in book,fork,forked,latitude.x,longitude.x,x_inverted,y_inverted,latitude.y,longitude.y,prec_90m
2018,64,Neolitsea_dealbata,NA,33.4,19.3,22.6,22,NA,NA,mtlwrf,Neolitsea dealbata,0.486325,0.17656161881497345,71,22.60000192,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,65,Beilschmiedia_recurva,NA,34,14.5,15.3,15,NA,NA,mtlwrf,Beilschmiedia recurva,0.58685,0.07835998024864148,48,15.27887454,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,66,Cardwellia_sublimis,NA,33.6,14.6,32.9,26,NA,NA,mtlwrf,Cardwellia sublimis,0.4991941851666667,0.46077631338544567,103.5,32.94507322,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,67,Acronychia_acidula,NA,32.9,11.2,26.3,20,NA,NA,mtlwrf,Acronychia acidula,0.5446711111111111,0.28631583513037895,84,26.73803044,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,68,Doryphora_aromatica,NA,31.6,16.7,18.6,22,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.10651690537910187,58.5,18.62112834,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,69,Endiandra_bessaphila,NA,29.1,17.8,11.1,18,NA,NA,mtlwrf,Endiandra bessaphila,0.65125,0.03794398531071632,35,11.14084602,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,70,Synima_cordierorum,NA,27.5,18.6,18.5,20,NA,NA,mtlwrf,Synima cordieri,0.8056988888888889,0.16976196132481716,58,18.4619734,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,71,Synima_cordierorum,NA,27.3,19.7,10.8,19,NA,NA,mtlwrf,Synima cordieri,0.8056988888888889,0.0430092088010969,34,10.82253613,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,72,Oraniopsis_appendiculata,NA,26.4,18.4,13.2,6,NA,NA,mtlwrf,Oraniopsis appendiculata,0.6602,0.05992861688806676,41.5,13.20986028,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,73,Neolitsea_dealbata,NA,24.3,12,23.4,23,NA,NA,mtlwrf,Neolitsea dealbata,0.486325,0.192644751074551,73.5,23.39577663,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,74,Daphnandra_repandula,NA,21.8,11.4,13.7,20,NA,NA,mtlwrf,Daphnandra repandula,0.5758916666666667,0.05811599979451859,43,13.68732511,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,75,Beilschmiedia_recurva,NA,21.6,11,19.6,27,NA,NA,mtlwrf,Beilschmiedia recurva,0.58685,0.14671488357312734,61.5,19.576058,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,76,Castanospora_alphandii,NA,20.7,13,14.8,20,NA,NA,mtlwrf,Castanospora alphandi,0.59775125,0.07323587135436987,46.5,14.80140971,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,78,Syzygium_trachyphloium,NA,17,14.7,67.2,25,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,2.508965211689318,211,67.16338598,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,79,Synima_cordierorum,NA,16.9,11.3,25.5,23,NA,NA,mtlwrf,Synima cordieri,0.8056988888888889,0.38005519028487506,80,25.46479089,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,80,Beilschmiedia_recurva,NA,16.2,10.9,23.7,20,NA,NA,mtlwrf,Beilschmiedia recurva,0.58685,0.23642957433080866,74.5,23.71408652,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,81,Syzygium_trachyphloium,NA,11.7,16.3,15.6,12,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.06760788489016971,49,15.59718442,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,82,Endiandra_monothyra,subsp.,10.9,17.8,10.3,8,NA,NA,mtlwrf,Endiandra monothyra,0.65125,0.03129234762947926,32.5,10.3450713,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,83,Endiandra_monothyra,subsp.,9.3,14.3,13.4,17,NA,NA,mtlwrf,Endiandra monothyra,0.65125,0.06150010463219448,42,13.36901522,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,84,Apodytes_brachystylis,NA,8,16.4,19.4,18,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.13592335865122482,61,19.41690306,NA,1,1,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,84,Apodytes_brachystylis,NA,8,16.4,11.1,NA,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.032777815001983325,35,11.14084602,NA,NA,2,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,84,Apodytes_brachystylis,NA,8,16.4,19.7,NA,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.14128490929423854,62,19.73521294,NA,2,1,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,85,Athertonia_diversifolia,NA,1.9,10.4,39.1,25,NA,NA,mtlwrf,Athertonia diversifolia,0.58775,0.8195895000246082,123,39.152116,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,86,Endiandra_bessaphila,NA,2.2,18.4,27.6,24,NA,NA,mtlwrf,Endiandra bessaphila,0.65125,0.38060431065702754,87.5,27.85211504,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,87,Doryphora_aromatica,NA,49.8,28,43.9,27,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.9007709432446753,138,43.92676429,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,88,Apodytes_brachystylis,NA,49.8,21.4,26.7,20,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.30272497979673424,84,26.73803044,29.8,1,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,88,Apodytes_brachystylis,NA,49.8,21.4,36.5,NA,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.656914448216261,36.5,11.61831085,NA,2,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,89,Synoum_glandulosum,subsp.,48.2,25.7,23.1,18,NA,NA,mtlwrf,Synoum glandulosum,0.5431647000000001,0.2064879639657971,72.5,23.07746675,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,90,Doryphora_aromatica,NA,46.7,28.6,13.8,16,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.04991432493853025,43.5,13.84648005,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,92,Castanospora_alphandii,NA,44.1,27.9,39.5,28,NA,NA,mtlwrf,Castanospora alphandi,0.59775125,0.8534918530940989,124,39.47042589,17.9,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,93,Apodytes_brachystylis,NA,45.8,21.6,33.7,18,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.5394949070833869,106,33.74084794,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,94,Beilschmiedia_recurva,NA,43.3,21.2,56.5,32,NA,NA,mtlwrf,Beilschmiedia recurva,0.58685,2.0096104647457564,177.5,56.5000048,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,95,Cryptocarya_grandis,NA,39.1,23.8,20.7,21,NA,NA,mtlwrf,Cryptocarya grandis,0.6922316619062667,0.19597360962862154,65,20.6901426,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,96,Synoum_glandulosum,subsp.,38,24.7,10.5,8.5,NA,NA,mtlwrf,Synoum glandulosum,0.5431647000000001,0.02782598353933612,33,10.50422624,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,97,Syzygium_trachyphloium,NA,37.6,27.3,17.3,27,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.08789570238736097,54.5,17.3478888,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,98,Endiandra_monothyra,subsp.,37.9,23,10.2,12,NA,NA,mtlwrf,Endiandra monothyra,0.65125,0.03051435476734439,32,10.18591636,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,99,Doryphora_aromatica,NA,33.3,22.6,20.2,21,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.13115895861904356,63.5,20.21267777,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,100,Gossia_lewisensis,NA,29.4,23.8,11.1,9.5,NA,NA,mtlwrf,Gossia lewisensis,0.7795,0.04476970659776025,35,11.14084602,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,101,Syzygium_trachyphloium,NA,28.6,25.8,75.4,28,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,3.3082670723715646,237,75.43944303,2.37,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,102,Synoum_glandulosum,subsp.,26,25.7,13.2,18,NA,NA,mtlwrf,Synoum glandulosum,0.5431647000000001,0.05007832864675726,41.5,13.20986028,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,103,Apodytes_brachystylis,NA,20,21.3,11.1,22,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.032777815001983325,35,11.14084602,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,104,Syzygium_trachyphloium,NA,18.8,21.1,48.2,28,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,1.1216447052660823,151.5,48.22394776,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,105,Oraniopsis_appendiculata,NA,17,24.6,14.8,5,8.5 at leaf appex,NA,mtlwrf,Oraniopsis appendiculata,0.6602,0.0802484485449138,46.5,14.80140971,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,106,Xanthophyllum_octandrum,NA,15.6,26.2,38,35,NA,NA,mtlwrf,Xanthophyllum octandrum,0.6807666666666666,0.874668895646954,119.5,38.0380314,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,107,Endiandra_monothyra,subsp.,15.3,26.4,10.3,12,NA,NA,mtlwrf,Endiandra monothyra,0.65125,0.03129234762947926,32.5,10.3450713,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,108,Sloanea_langii,NA,12.3,28.3,22.9,26,NA,NA,mtlwrf,Sloanea langii,0.5855225,0.21649169280879066,72,22.91831181,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,109,Syzygium_trachyphloium,NA,11.6,26.5,23.2,26,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.18406467186785858,73,23.23662169,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,110,Syzygium_trachyphloium,NA,11.6,22.7,10.5,12,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.02453725034371365,33,10.50422624,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,111,Litsea_leefeana,NA,13.1,21.2,25.6,24,NA,NA,mtlwrf,Litsea leefeana,0.42705943749999997,0.2139909448582378,80.5,25.62394584,NA,1,1,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,111,Litsea_leefeana,NA,13.1,21.2,20.2,NA,NA,NA,mtlwrf,Litsea leefeana,0.42705943749999997,0.11815139775345387,63.5,20.21267777,NA,NA,2,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,111,Litsea_leefeana,NA,13.1,21.2,29.6,NA,NA,NA,mtlwrf,Litsea leefeana,0.42705943749999997,0.30716057918075546,93,29.60281942,NA,2,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,112,Daphnandra_repandula,NA,8.7,24.4,16.1,22,NA,NA,mtlwrf,Daphnandra repandula,0.5758916666666667,0.08766199398055989,50.5,16.07464925,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,113,Hylandia_dockrillii,NA,7.8,26.6,45.2,27,NA,NA,mtlwrf,Hylandia dockrillii,0.47653999999999996,0.9639597887322724,142,45.20000384,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,114,Sloanea_langii,NA,5.8,27.8,48.7,32,NA,NA,mtlwrf,Sloanea langii,0.5855225,1.397704057813374,153,48.70141259,17.8,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,115,Syzygium_trachyphloium,NA,3.8,29.1,26.1,27,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.24708440765876002,82,26.10141067,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,116,Syzygium_trachyphloium,NA,5.9,20.7,41.5,30,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.7779360128697539,130.5,41.53944015,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,117,Synoum_glandulosum,subsp.,48.8,38,34.9,26,NA,NA,mtlwrf,Synoum glandulosum,0.5431647000000001,0.5761599127160459,109.5,34.85493254,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,118,Apodytes_brachystylis,NA,49.7,34.7,16.6,21,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.09164306834925408,52,16.55211408,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,119,Archidendron_vaillantii,NA,47.3,37.3,21,12,NA,NA,mtlwrf,Archidendron vaillantii,0.553015,0.1652639868509572,66,21.00845249,27.3,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,120,Beilschmiedia_bancroftii,NA,46.2,36.8,11,12,NA,NA,mtlwrf,Beilschmiedia bancroftii,0.5553684444285715,0.03201682791922348,34.5,10.98169107,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,121,Cryptocarya_oblata,NA,45.9,32.7,29.9,27,NA,NA,mtlwrf,Cryptocarya oblata,0.47323966809999995,0.34615686878841734,94,29.9211293,22.7,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,122,Gossia_lewisensis,NA,42.7,33.7,11.5,10,NA,NA,mtlwrf,Gossia lewisensis,0.7795,0.04903678823974054,36,11.4591559,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,123,Syzygium_trachyphloium,NA,39.2,35.1,42.3,27,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.815205220225895,133,42.33521486,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,124,Doryphora_aromatica,NA,39.3,38.2,39.2,28,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.682402352418958,123,39.152116,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,125,Neolitsea_dealbata,NA,38.2,39,15.1,14,NA,NA,mtlwrf,Neolitsea dealbata,0.486325,0.06374755014574704,47.5,15.11971959,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,126,Daphnandra_repandula,NA,36.6,31.8,13.7,14,NA,NA,mtlwrf,Daphnandra repandula,0.5758916666666667,0.05811599979451859,43,13.68732511,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,127,Litsea_leefeana,NA,31.1,30.6,13.5,16,NA,NA,mtlwrf,Litsea leefeana,0.42705943749999997,0.042509474494698475,42.5,13.52817016,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,128,Synoum_glandulosum,subsp.,26,30.1,17.8,12,NA,NA,mtlwrf,Synoum glandulosum,0.5431647000000001,0.10712994421338554,56,17.82535363,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,129,Cryptocarya_oblata,NA,28.2,30.7,27.4,32,NA,NA,mtlwrf,Cryptocarya oblata,0.47323966809999995,0.2786148129564978,86,27.37465021,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,130,Beilschmiedia_recurva,NA,30.1,39.5,11.5,13,NA,NA,mtlwrf,Beilschmiedia recurva,0.58685,0.03776305160431665,36,11.4591559,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,130,Castanospora_alphandii,NA,26.7,34.9,11.5,14,NA,NA,mtlwrf,Castanospora alphandi,0.59775125,0.03840810485102193,36,11.4591559,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,131,Syzygium_trachyphloium,NA,25.5,36.8,60.4,28,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,1.9396800194667472,190,60.47887837,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,132,Ficus_triradiata,NA,25.5,36.8,63.6,33,NA,NA,mtlwrf,Ficus triradiata,0.441,2.056930046115765,200,63.66197724,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,133,Syzygium_trachyphloium,NA,23.3,34.1,34.9,27,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.5080639825844991,109.5,34.85493254,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,134,Doryphora_aromatica,NA,21.2,39,19.9,21,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.12630786950252698,62.5,19.89436789,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,135,Oraniopsis_appendiculata,NA,16.4,31.3,20.8,6.5,10.5 at leaf apex,NA,mtlwrf,Oraniopsis appendiculata,0.6602,0.1899013129252694,65.5,20.84929755,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,136,Syzygium_NA,NA,15.3,35.5,48.9,27,need to id,NA,mtlwrf,NA,NA,NA,153.5,48.86056753,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,137,Syzygium_trachyphloium,NA,13.3,32.7,14.3,17,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.054174203903303034,45,14.32394488,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,138,Syzygium_trachyphloium,NA,9.9,32.2,17.7,25,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.0931313896082862,55.5,17.66619868,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,139,Diospyros_hemicycloides,NA,12.1,36.8,12.4,11,NA,NA,mtlwrf,Diospyros hemicycloides,1.0118375,0.07564234898012726,39,12.41408556,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,140,Syzygium_trachyphloium,NA,7.5,34.7,16.6,13,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.07916048825628749,52,16.55211408,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,141,Endiandra_sankeyana,NA,7.6,34.1,28,22,NA,NA,mtlwrf,Endiandra pubens,0.6599724974529,0.39933952135596523,88,28.01126998,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,142,Endiandra_sankeyana,NA,5.4,37.6,13.1,14,NA,NA,mtlwrf,Endiandra pubens,0.6599724974529,0.058755655978491174,41,13.05070533,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,143,Pleioluma_macrocarpa,NA,5,37,29.1,28,NA,NA,mtlwrf,Pleioluma macrocarpa,0.7334,0.48429436139084564,91.5,29.12535459,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,144,Goniothalamus_australis,NA,4.5,31.3,18.8,16,NA,NA,mtlwrf,Goniothalamus australis,0.46,0.10555629855744329,59,18.78028328,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,145,Sloanea_langii,NA,1.8,31.2,32.9,32,NA,NA,mtlwrf,Sloanea langii,0.5855225,0.5336280019122227,103.5,32.94507322,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,146,Cryptocarya_murrayi,NA,4.9,35,26.7,26,NA,NA,mtlwrf,Cryptocarya murrayi,0.6635506307308,0.3565244681977965,84,26.73803044,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,147,Oraniopsis_appendiculata,NA,3.3,33.9,17.2,2,5.2 at apex,NA,mtlwrf,Oraniopsis appendiculata,0.6602,0.1175440040375825,54,17.18873385,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,149,Neolitsea_dealbata,NA,2.2,38.6,13.7,14,NA,NA,mtlwrf,Neolitsea dealbata,0.486325,0.04974361633590101,43,13.68732511,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,150,Apodytes_brachystylis,NA,1,39,18.6,26,NA,NA,mtlwrf,Apodytes brachystylis,0.55548875,0.12221888979308669,58.4,18.58929735,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,151,Syzygium_trachyphloium,NA,18.6,39.7,14,16,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.051322080355467585,44,14.00563499,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,152,Diospyros_hemicycloides,NA,2.4,49.7,27.5,16,NA,NA,mtlwrf,Diospyros hemicycloides,1.0118375,0.5657810651592007,86.5,27.53380515,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,153,Syzygium_kuranda,NA,3,47.7,27.7,26,check id,NA,mtlwrf,Syzygium kuranda,0.6855122127142856,0.4026008277093637,87,27.6929601,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,154,Cardwellia_sublimis,NA,3.7,44.2,30.9,25,NA,NA,mtlwrf,Cardwellia sublimis,0.4991941851666667,0.3945028000237866,97,30.87605896,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,155,Goniothalamus_australis,NA,4.2,47.6,15.9,15,NA,NA,mtlwrf,Goniothalamus australis,0.46,0.06905983522363689,50,15.91549431,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,156,Mischocarpus_macrocarpus,NA,5.9,47.3,17,18,NA,NA,mtlwrf,Mischocarpus macrocarpus,0.8059,0.13709750884384636,53.5,17.02957891,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,157,Neolitsea_dealbata,NA,8.3,44.7,15.3,13,NA,NA,mtlwrf,Neolitsea dealbata,0.486325,0.06591778737410696,48,15.27887454,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,158,Ficus_crassipes,NA,9.3,44,24.5,NA,check ycoord,NA,mtlwrf,Ficus crassipes,0.4155,0.1869723001546242,77,24.50986124,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,159,Elaeocarpus_largiflorens,subsp.,9.7,45.4,22.6,16,NA,NA,mtlwrf,Elaeocarpus largiflorens,0.39541148670000004,0.1459445893550171,71,22.60000192,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,160,Sapindaceae_NA,NA,12.5,47.2,11.8,15,NA,NA,mtlwrf,NA,NA,NA,37,11.77746579,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,161,Doryphora_aromatica,NA,12.7,44.3,11.1,14,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.0285667086733548,35,11.14084602,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,162,Doryphora_aromatica,NA,12.2,40.6,48.9,33,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,1.1721641657338318,153.5,48.86056753,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,163,Polyosma_rhytophloia,NA,13.9,43.6,17.8,16,NA,NA,mtlwrf,Polyosma rhytophloia,0.5888,0.11538583456342749,56,17.82535363,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,164,Doryphora_aromatica,NA,14.9,47.3,15.4,14,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.06601172648837204,48.5,15.43802948,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,165,Syzygium_cormiflorum,NA,17.5,49,29.1,21,NA,NA,mtlwrf,Syzygium cormiflorum,0.661161407388889,0.4402182731435848,91.5,29.12535459,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,166,Endiandra_sankeyana,NA,18.5,46,16.4,19,NA,NA,mtlwrf,Endiandra pubens,0.6599724974529,0.10414201942033564,51.5,16.39295914,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,167,Cupaniopsis_flagelliformis,var.,15.9,40.8,12.3,16,NA,NA,mtlwrf,Cupaniopsis flagelliformis,0.7011000000000001,0.05286019912310373,38.5,12.25493062,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,168,Elaeocarpus_largiflorens,subsp.,17,40.8,17.7,16,NA,NA,mtlwrf,Elaeocarpus largiflorens,0.39541148670000004,0.07885632867910305,55.5,17.66619868,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,169,Doryphora_aromatica,NA,19.8,41.9,10.3,15,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.023558921687232833,32.5,10.3450713,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,170,Syzygium_trachyphloium,NA,20.5,41.4,11.5,16,NA,NA,mtlwrf,Syzygium trachyphloium,0.473775,0.031011774092345446,36,11.4591559,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,171,Mischocarpus_macrocarpus,NA,19.8,44.1,11.3,14,NA,NA,mtlwrf,Mischocarpus macrocarpus,0.8059,0.048333205240614255,35.5,11.30000096,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,172,Doryphora_aromatica,NA,20.5,45,17,14,NA,NA,mtlwrf,Doryphora aromatica,0.4783866666666666,0.08483875367557316,53.5,17.02957891,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
2018,173,Beilschmiedia_recurva,NA,22.9,40.6,14.8,19,NA,NA,mtlwrf,Beilschmiedia recurva,0.58685,0.07200589562982768,46.5,14.80140971,NA,NA,NA,-16.593233,145.27495,NA,NA,-16.593233,145.27495,2630
